url_path,views_total,views_unique
/BMHLab/BrainEigenmodes_legacy,10,10
/BMHLab/BrainEigenmodes_legacy/tree/main/data,8,3
/BMHLab/BrainEigenmodes_legacy/tree/main/functions_matlab,8,3
/BMHLab/BrainEigenmodes_legacy/blob/main/demo_eigenmode_calculation.sh,3,1
/BMHLab/BrainEigenmodes_legacy/blob/main/demo_wave_model_simulation.m,2,1
/BMHLab/BrainEigenmodes_legacy/blob/main/functions_matlab/calc_parcellate.m,2,1
/BMHLab/BrainEigenmodes_legacy/blob/main/functions_matlab/model_neural_waves.m,2,1
/BMHLab/BrainEigenmodes_legacy/blob/main/surface_eigenmodes.py,2,1
/BMHLab/BrainEigenmodes_legacy/blob/main/volume_eigenmodes.py,2,1
/BMHLab/BrainEigenmodes_legacy/tree/main,2,1
