url_path,views_total,views_unique
/BMHLab/BrainEigenmodes_legacy/tree/main/functions_matlab,27,5
/BMHLab/BrainEigenmodes_legacy,18,9
/BMHLab/BrainEigenmodes_legacy/blob/main/surface_eigenmodes.py,15,2
/BMHLab/BrainEigenmodes_legacy/blob/main/functions_matlab/model_neural_waves.m,13,2
/BMHLab/BrainEigenmodes_legacy/blob/main/functions_matlab/calc_eigendecomposition.m,12,2
/BMHLab/BrainEigenmodes_legacy/blob/main/demo_eigenmode_calculation.sh,10,3
/BMHLab/BrainEigenmodes_legacy/blob/main/demo_wave_model_simulation.m,10,2
/BMHLab/BrainEigenmodes_legacy/blob/main/volume_eigenmodes.py,4,2
/BMHLab/BrainEigenmodes_legacy/blob/main/functions_matlab/calc_LaplacianMatrix.m,3,2
/BMHLab/BrainEigenmodes_legacy/blob/main/README.md,3,1
