url_path,views_total,views_unique
/BMHLab/BrainEigenmodes_legacy/tree/main/data,29,3
/BMHLab/BrainEigenmodes_legacy/tree/main/functions_matlab,16,2
/BMHLab/BrainEigenmodes_legacy/blob/main/demo_eigenmode_calculation.sh,16,1
/BMHLab/BrainEigenmodes_legacy/blob/main/functions_matlab/draw_surface_bluewhitered_dull.m,16,1
/BMHLab/BrainEigenmodes_legacy/blob/main/generate_paper_figures_main_Nature.m,16,1
/BMHLab/BrainEigenmodes_legacy/tree/main/data/examples,14,2
/BMHLab/BrainEigenmodes_legacy/tree/main,10,2
/BMHLab/BrainEigenmodes_legacy,9,5
/BMHLab/BrainEigenmodes_legacy/blob/main/surface_eigenmodes.py,9,1
/BMHLab/BrainEigenmodes_legacy/blob/main/README.md,8,1
