time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-26 00:00:00+00:00,,,2,1
2024-07-31 00:00:00+00:00,,,7,1
2024-08-02 00:00:00+00:00,3.0,3.0,3,2
