referrer,views_total,views_unique
Google,10,2
github.com,7,3
Bing,6,2
sciencedirect.com,5,4
cn.bing.com,4,3
chatgpt.com,2,1
kimi.moonshot.cn,1,1
ncbi.nlm.nih.gov,1,1
