referrer,views_total,views_unique
figshare.com,14,2
nature.com,8,2
Baidu,7,1
github.com,6,2
onlinelibrary.wiley.com,4,1
Google,2,2
xljsci.com,1,1
pdf.sciencedirectassets.com,1,1
