referrer,views_total,views_unique
github.com,68,2
cell.com,35,1
nature.com,27,4
Google,19,4
ncbi.nlm.nih.gov,14,4
figshare.com,12,2
monash.edu,11,2
cn.bing.com,3,1
Baidu,2,2
