referrer,views_total,views_unique
www-sciencedirect-com.sire.ub.edu,30,1
figshare.com,9,6
github.com,6,3
cn.bing.com,4,2
sciencedirect.com,4,1
chatgpt.com,4,1
Google,2,2
cell.com,2,1
xi8ngxyj8v3.feishu.cn,1,1
