referrer,views_total,views_unique
xljsci.com,12,2
ncbi.nlm.nih.gov,11,2
Google,8,1
nature.com,3,3
cn.bing.com,3,1
sciencedirect.com,2,2
github.com,2,1
Bing,2,1
monash.edu,1,1
cambridge.org,1,1
