referrer,views_total,views_unique
Google,21,2
ncbi.nlm.nih.gov,14,2
Bing,11,2
github.com,8,3
nature.com,6,3
onlinelibrary.wiley.com,3,2
figshare.com,1,1
cn.bing.com,1,1
