referrer,views_total,views_unique
github.com,16,2
ars.els-cdn.com,7,1
cn.bing.com,6,1
nature.com,5,3
monash.edu,4,2
figshare.com,1,1
appstore.h5.mypcsoft.cn,1,1
Google,1,1
