referrer,views_total,views_unique
Google,29,6
github.com,5,2
cn.bing.com,4,2
ars.els-cdn.com,2,1
c.binjie.fun,2,1
nature.com,1,1
ncbi.nlm.nih.gov,1,1
Bing,1,1
mail.google.com,1,1
