referrer,views_total,views_unique
github.com,29,3
Google,28,6
cn.bing.com,4,2
ars.els-cdn.com,2,1
c.binjie.fun,2,1
nature.com,1,1
Bing,1,1
ncbi.nlm.nih.gov,1,1
