referrer,views_total,views_unique
github.com,6,3
sciencedirect.com,5,2
figshare.com,4,3
chatgpt.com,4,1
cn.bing.com,3,1
Google,2,2
xi8ngxyj8v3.feishu.cn,1,1
nature.com,1,1
