referrer,views_total,views_unique
nature.com,41,4
github.com,16,4
figshare.com,7,3
cn.bing.com,4,2
monash.edu,4,1
Google,3,3
ncbi.nlm.nih.gov,1,1
learn-neuroimaging.github.io,1,1
