time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-06 00:00:00+00:00,,,29,2
2024-07-07 00:00:00+00:00,,,5,2
2024-07-08 00:00:00+00:00,,,16,7
2024-07-09 00:00:00+00:00,,,6,3
2024-07-10 00:00:00+00:00,,,6,3
2024-07-11 00:00:00+00:00,,,8,4
2024-07-12 00:00:00+00:00,,,30,1
2024-07-13 00:00:00+00:00,,,30,2
2024-07-14 00:00:00+00:00,,,38,2
2024-07-15 00:00:00+00:00,,,22,9
2024-07-16 00:00:00+00:00,,,36,9
2024-07-17 00:00:00+00:00,,,80,8
2024-07-18 00:00:00+00:00,,,53,8
2024-07-19 00:00:00+00:00,,,5,5
