referrer,views_total,views_unique
cn.bing.com,11,4
sciencedirect.com,11,3
nature.com,6,2
frontiersin.org,4,1
Bing,3,2
github.com,2,1
chat.liuliangbang.vip,1,1
chatgpt.com,1,1
Google,1,1
