time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-09 00:00:00+00:00,,,5,1
2024-10-10 00:00:00+00:00,,,4,2
2024-10-11 00:00:00+00:00,,,6,4
2024-10-12 00:00:00+00:00,,,3,3
2024-10-13 00:00:00+00:00,1.0,1.0,2,2
2024-10-14 00:00:00+00:00,,,27,3
2024-10-15 00:00:00+00:00,,,12,3
2024-10-16 00:00:00+00:00,,,4,3
2024-10-17 00:00:00+00:00,1.0,1.0,4,1
2024-10-18 00:00:00+00:00,,,3,2
2024-10-20 00:00:00+00:00,,,3,2
2024-10-21 00:00:00+00:00,1.0,1.0,6,3
2024-10-22 00:00:00+00:00,,,26,7
