referrer,views_total,views_unique
sciencedirect.com,55,7
figshare.com,2,2
Bing,2,2
Google,2,2
advanced.onlinelibrary.wiley.com,1,1
link.springer.com,1,1
cn.bing.com,1,1
nature.com,1,1
