referrer,views_total,views_unique
nature.com,8,3
sciencedirect.com,4,2
cn.bing.com,3,3
Bing,3,2
github.com,2,1
chat.liuliangbang.vip,1,1
chatgpt.com,1,1
frontiersin.org,1,1
Google,1,1
