time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-03 00:00:00+00:00,,,2,1
2024-12-04 00:00:00+00:00,,,2,2
2024-12-05 00:00:00+00:00,,,2,2
2024-12-06 00:00:00+00:00,,,3,2
2024-12-07 00:00:00+00:00,,,1,1
2024-12-08 00:00:00+00:00,,,1,1
2024-12-09 00:00:00+00:00,,,11,4
2024-12-10 00:00:00+00:00,,,2,2
2024-12-11 00:00:00+00:00,,,22,7
2024-12-12 00:00:00+00:00,,,7,4
2024-12-13 00:00:00+00:00,,,2,2
2024-12-14 00:00:00+00:00,,,3,2
2024-12-15 00:00:00+00:00,,,10,4
2024-12-16 00:00:00+00:00,,,17,4
