referrer,views_total,views_unique
figshare.com,11,1
ncbi.nlm.nih.gov,10,3
Google,5,1
monash.edu,4,1
nature.com,2,1
github.com,1,1
www-nature-com.vu-nl.idm.oclc.org,1,1
