referrer,views_total,views_unique
nature.com,19,1
figshare.com,14,2
xljsci.com,3,2
onlinelibrary.wiley.com,2,2
ncbi.nlm.nih.gov,1,1
kriya2.kriyadocs.com,1,1
pdf.sciencedirectassets.com,1,1
