referrer,views_total,views_unique
sciencedirect.com,18,3
github.com,16,3
cn.bing.com,5,4
figshare.com,3,2
cell.com,3,1
Google,1,1
Bing,1,1
onlinelibrary.wiley.com,1,1
monash.edu,1,1
