referrer,views_total,views_unique
figshare.com,12,2
ncbi.nlm.nih.gov,11,3
Google,5,1
monash.edu,4,1
cn.bing.com,3,1
nature.com,2,1
www-nature-com.vu-nl.idm.oclc.org,1,1
github.com,1,1
Baidu,1,1
