referrer,views_total,views_unique
www-sciencedirect-com.sire.ub.edu,30,1
figshare.com,9,6
github.com,7,4
chatgpt.com,4,1
Google,3,3
cell.com,3,2
cn.bing.com,1,1
xi8ngxyj8v3.feishu.cn,1,1
