referrer,views_total,views_unique
ncbi.nlm.nih.gov,14,4
sci.bban.top,13,1
xljsci.com,12,2
Google,9,2
cn.bing.com,3,1
sciencedirect.com,2,2
Bing,2,1
Baidu,1,1
nature.com,1,1
cambridge.org,1,1
