url_path,views_total,views_unique
/NSBLab/BrainEigenmodes,64,39
/NSBLab/BrainEigenmodes/tree/main/data,16,10
/NSBLab/BrainEigenmodes/tree/main/functions_matlab,16,9
/NSBLab/BrainEigenmodes/blob/main/surface_eigenmodes.py,15,6
/NSBLab/BrainEigenmodes/tree/main,13,4
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_calculation.sh,9,6
/NSBLab/BrainEigenmodes/tree/main/data/examples,8,5
/NSBLab/BrainEigenmodes/blob/main/data/examples/fsLR_32k_midthickness-lh_emode_50.txt,6,3
/NSBLab/BrainEigenmodes/blob/main/README.md,6,3
/NSBLab/BrainEigenmodes/blob/main/functions_matlab/calc_eigendecomposition.m,5,4
