time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-02 00:00:00+00:00,,,9,6
2024-06-03 00:00:00+00:00,,,1,1
2024-06-04 00:00:00+00:00,,,17,2
2024-06-05 00:00:00+00:00,,,14,2
2024-06-06 00:00:00+00:00,,,5,1
2024-06-07 00:00:00+00:00,,,15,5
2024-06-09 00:00:00+00:00,,,19,4
2024-06-10 00:00:00+00:00,,,17,6
2024-06-11 00:00:00+00:00,1.0,1.0,18,5
2024-06-12 00:00:00+00:00,1.0,1.0,15,4
2024-06-13 00:00:00+00:00,,,47,7
2024-06-14 00:00:00+00:00,1.0,1.0,23,7
2024-06-15 00:00:00+00:00,,,1,1
