time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-09 00:00:00+00:00,8,2,7,5
2026-09-10 00:00:00+00:00,4,4,11,7
2026-09-11 00:00:00+00:00,3,3,18,9
2026-09-12 00:00:00+00:00,2,2,8,3
2026-09-13 00:00:00+00:00,1,1,6,5
2026-09-14 00:00:00+00:00,2,2,27,8
2026-09-15 00:00:00+00:00,5,4,14,4
2026-09-16 00:00:00+00:00,7,6,17,6
2026-09-17 00:00:00+00:00,2,2,8,3
2026-09-18 00:00:00+00:00,6,3,13,4
2026-09-19 00:00:00+00:00,0,0,0,0
2026-09-20 00:00:00+00:00,40,4,2,2
2026-09-21 00:00:00+00:00,0,0,2,2
2026-09-22 00:00:00+00:00,11,7,11,4
