time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-25 00:00:00+00:00,1,1,1,1
2026-01-26 00:00:00+00:00,1,1,2,2
2026-01-27 00:00:00+00:00,1,1,3,3
2026-01-28 00:00:00+00:00,1,1,19,9
2026-01-29 00:00:00+00:00,0,0,4,1
2026-01-30 00:00:00+00:00,0,0,5,4
2026-01-31 00:00:00+00:00,1,1,6,4
2026-02-01 00:00:00+00:00,0,0,13,4
2026-02-02 00:00:00+00:00,0,0,12,2
2026-02-03 00:00:00+00:00,0,0,14,7
2026-02-04 00:00:00+00:00,1,1,5,4
2026-02-05 00:00:00+00:00,0,0,30,5
2026-02-06 00:00:00+00:00,1,1,24,7
2026-02-07 00:00:00+00:00,0,0,1,1
