time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-10 00:00:00+00:00,,,20,11
2025-07-11 00:00:00+00:00,1.0,1.0,28,5
2025-07-13 00:00:00+00:00,,,6,2
2025-07-14 00:00:00+00:00,2.0,2.0,52,9
2025-07-15 00:00:00+00:00,1.0,1.0,68,8
2025-07-16 00:00:00+00:00,1.0,1.0,14,5
2025-07-17 00:00:00+00:00,1.0,1.0,9,4
2025-07-18 00:00:00+00:00,3.0,3.0,26,7
2025-07-19 00:00:00+00:00,,,12,3
2025-07-20 00:00:00+00:00,,,12,4
2025-07-21 00:00:00+00:00,,,33,7
2025-07-22 00:00:00+00:00,,,33,8
2025-07-23 00:00:00+00:00,,,44,11
