time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-20 00:00:00+00:00,,,14,2
2025-09-21 00:00:00+00:00,1.0,1.0,16,4
2025-09-22 00:00:00+00:00,,,35,8
2025-09-23 00:00:00+00:00,,,21,7
2025-09-24 00:00:00+00:00,1.0,1.0,23,3
2025-09-25 00:00:00+00:00,,,131,8
2025-09-26 00:00:00+00:00,,,24,4
2025-09-27 00:00:00+00:00,,,23,3
2025-09-28 00:00:00+00:00,4.0,3.0,9,2
2025-09-29 00:00:00+00:00,1.0,1.0,27,7
2025-09-30 00:00:00+00:00,2.0,2.0,28,7
2025-10-01 00:00:00+00:00,1.0,1.0,26,3
2025-10-02 00:00:00+00:00,,,22,5
2025-10-03 00:00:00+00:00,,,5,2
