time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-04 00:00:00+00:00,0,0,7,4
2026-09-05 00:00:00+00:00,3,3,1,1
2026-09-06 00:00:00+00:00,0,0,14,2
2026-09-07 00:00:00+00:00,11,1,2,2
2026-09-08 00:00:00+00:00,1,1,2,1
2026-09-09 00:00:00+00:00,8,2,7,5
2026-09-10 00:00:00+00:00,4,4,11,7
2026-09-11 00:00:00+00:00,3,3,18,9
2026-09-12 00:00:00+00:00,2,2,8,3
2026-09-13 00:00:00+00:00,1,1,6,5
2026-09-14 00:00:00+00:00,2,2,27,8
2026-09-15 00:00:00+00:00,5,4,14,4
2026-09-16 00:00:00+00:00,7,6,17,6
2026-09-17 00:00:00+00:00,2,2,8,3
