time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-28 00:00:00+00:00,,,11,2
2025-04-29 00:00:00+00:00,1.0,1.0,2,2
2025-04-30 00:00:00+00:00,,,38,4
2025-05-01 00:00:00+00:00,,,15,3
2025-05-02 00:00:00+00:00,1.0,1.0,6,2
2025-05-04 00:00:00+00:00,,,5,2
2025-05-05 00:00:00+00:00,,,1,1
2025-05-06 00:00:00+00:00,,,1,1
2025-05-07 00:00:00+00:00,,,10,4
2025-05-08 00:00:00+00:00,,,22,7
2025-05-09 00:00:00+00:00,,,4,3
2025-05-10 00:00:00+00:00,,,4,3
2025-05-11 00:00:00+00:00,1.0,1.0,3,2
