time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-23 00:00:00+00:00,1.0,1.0,19,3
2025-02-24 00:00:00+00:00,,,45,4
2025-02-27 00:00:00+00:00,1.0,1.0,49,11
2025-02-28 00:00:00+00:00,,,22,5
2025-03-01 00:00:00+00:00,6.0,2.0,9,3
2025-03-02 00:00:00+00:00,1.0,1.0,25,5
2025-03-03 00:00:00+00:00,5.0,1.0,15,4
2025-03-04 00:00:00+00:00,,,33,7
2025-03-05 00:00:00+00:00,,,6,2
2025-03-06 00:00:00+00:00,1.0,1.0,23,12
2025-03-07 00:00:00+00:00,,,7,5
2025-03-08 00:00:00+00:00,1.0,1.0,1,1
