time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-01 00:00:00+00:00,,,20,2
2024-03-02 00:00:00+00:00,,,9,3
2024-03-03 00:00:00+00:00,1.0,1.0,1,1
2024-03-04 00:00:00+00:00,1.0,1.0,9,5
2024-03-05 00:00:00+00:00,,,15,3
2024-03-06 00:00:00+00:00,,,26,5
2024-03-07 00:00:00+00:00,2.0,2.0,5,5
2024-03-08 00:00:00+00:00,,,12,4
2024-03-09 00:00:00+00:00,1.0,1.0,5,3
2024-03-10 00:00:00+00:00,,,2,2
2024-03-11 00:00:00+00:00,,,123,8
2024-03-12 00:00:00+00:00,,,86,4
2024-03-13 00:00:00+00:00,,,7,2
2024-03-14 00:00:00+00:00,,,125,8
