time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-05 00:00:00+00:00,,,8,3
2023-12-06 00:00:00+00:00,1.0,1.0,111,12
2023-12-07 00:00:00+00:00,2.0,1.0,85,9
2023-12-08 00:00:00+00:00,2.0,2.0,26,4
2023-12-09 00:00:00+00:00,,,3,2
2023-12-10 00:00:00+00:00,1.0,1.0,4,2
2023-12-11 00:00:00+00:00,1.0,1.0,72,7
2023-12-12 00:00:00+00:00,1.0,1.0,58,5
2023-12-13 00:00:00+00:00,1.0,1.0,42,6
2023-12-14 00:00:00+00:00,,,11,4
2023-12-15 00:00:00+00:00,,,10,4
2023-12-16 00:00:00+00:00,2.0,1.0,2,2
2023-12-17 00:00:00+00:00,,,54,6
2023-12-18 00:00:00+00:00,,,47,4
