referrer,views_total,views_unique
nature.com,293,39
colab.research.google.com,89,7
Google,55,11
link.csdn.net,31,1
github.com,25,6
osf.io,10,1
ncbi.nlm.nih.gov,2,2
360doc.com,2,1
statics.teams.cdn.office.net,1,1
cn.bing.com,1,1
