time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-18 00:00:00+00:00,,,7,4
2024-05-19 00:00:00+00:00,,,1,1
2024-05-20 00:00:00+00:00,,,42,5
2024-05-21 00:00:00+00:00,,,13,3
2024-05-22 00:00:00+00:00,,,2,1
2024-05-23 00:00:00+00:00,,,8,3
2024-05-24 00:00:00+00:00,,,8,2
2024-05-25 00:00:00+00:00,,,12,3
2024-05-26 00:00:00+00:00,,,1,1
2024-05-27 00:00:00+00:00,,,23,6
2024-05-28 00:00:00+00:00,,,146,4
2024-05-29 00:00:00+00:00,,,122,7
2024-05-30 00:00:00+00:00,,,19,5
2024-05-31 00:00:00+00:00,,,45,7
