referrer,views_total,views_unique
nature.com,356,48
github.com,80,13
Google,34,9
colab.research.google.com,24,4
osf.io,2,2
360doc.com,2,1
statics.teams.cdn.office.net,1,1
overleaf.com,1,1
cn.bing.com,1,1
