time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-24 00:00:00+00:00,,,4,2
2025-11-25 00:00:00+00:00,4.0,3.0,7,5
2025-11-26 00:00:00+00:00,1.0,1.0,16,5
2025-11-27 00:00:00+00:00,,,38,4
2025-11-29 00:00:00+00:00,,,2,2
2025-11-30 00:00:00+00:00,3.0,1.0,2,2
2025-12-01 00:00:00+00:00,1.0,1.0,15,3
2025-12-02 00:00:00+00:00,2.0,2.0,59,10
2025-12-03 00:00:00+00:00,2.0,1.0,26,9
2025-12-04 00:00:00+00:00,,,26,5
2025-12-05 00:00:00+00:00,1.0,1.0,2,2
2025-12-06 00:00:00+00:00,,,7,4
2025-12-07 00:00:00+00:00,,,1,1
