referrer,views_total,views_unique
colab.research.google.com,320,1
nature.com,173,23
github.com,51,6
Google,22,6
link.csdn.net,20,1
www-nature-com-443.webvpn.ccmu.edu.cn,3,2
cn.bing.com,3,1
monash.edu,3,1
osf.io,1,1
