referrer,views_total,views_unique
colab.research.google.com,276,4
nature.com,170,28
github.com,60,7
www-nature-com-s.libyc.nudt.edu.cn,39,2
Google,34,5
osf.io,27,4
cn.bing.com,3,1
monash.edu,3,1
