time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-21 00:00:00+00:00,2.0,2.0,1,1
2024-02-22 00:00:00+00:00,,,27,4
2024-02-23 00:00:00+00:00,,,57,5
2024-02-24 00:00:00+00:00,3.0,2.0,7,1
2024-02-25 00:00:00+00:00,,,3,1
2024-02-26 00:00:00+00:00,,,23,4
2024-02-27 00:00:00+00:00,,,26,2
2024-02-28 00:00:00+00:00,2.0,1.0,61,2
2024-02-29 00:00:00+00:00,2.0,2.0,21,7
2024-03-01 00:00:00+00:00,,,20,2
2024-03-02 00:00:00+00:00,,,9,3
2024-03-03 00:00:00+00:00,1.0,1.0,1,1
2024-03-04 00:00:00+00:00,1.0,1.0,9,5
2024-03-05 00:00:00+00:00,,,15,3
