time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-04 00:00:00+00:00,1.0,1.0,17,3
2024-05-05 00:00:00+00:00,1.0,1.0,2,1
2024-05-06 00:00:00+00:00,1.0,1.0,36,6
2024-05-07 00:00:00+00:00,,,8,4
2024-05-08 00:00:00+00:00,,,8,3
2024-05-09 00:00:00+00:00,,,15,5
2024-05-10 00:00:00+00:00,,,7,4
2024-05-11 00:00:00+00:00,,,2,1
2024-05-12 00:00:00+00:00,,,2,2
2024-05-13 00:00:00+00:00,,,19,3
2024-05-14 00:00:00+00:00,1.0,1.0,41,5
2024-05-15 00:00:00+00:00,,,35,6
2024-05-16 00:00:00+00:00,,,76,9
2024-05-17 00:00:00+00:00,,,39,6
