time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-03 00:00:00+00:00,1.0,1.0,85,14
2023-11-04 00:00:00+00:00,1.0,1.0,19,3
2023-11-05 00:00:00+00:00,,,5,3
2023-11-06 00:00:00+00:00,,,51,7
2023-11-07 00:00:00+00:00,,,97,13
2023-11-08 00:00:00+00:00,,,36,6
2023-11-09 00:00:00+00:00,,,52,9
2023-11-10 00:00:00+00:00,,,51,9
2023-11-11 00:00:00+00:00,,,1,1
2023-11-12 00:00:00+00:00,,,9,6
2023-11-13 00:00:00+00:00,2.0,1.0,145,8
2023-11-14 00:00:00+00:00,,,15,5
2023-11-15 00:00:00+00:00,,,21,7
2023-11-16 00:00:00+00:00,,,61,8
