url_path,views_total,views_unique
/NSBLab/BrainEigenmodes,70,51
/NSBLab/BrainEigenmodes/tree/main/data,66,15
/NSBLab/BrainEigenmodes/tree/main/functions_matlab,36,9
/NSBLab/BrainEigenmodes/blob/main/surface_eigenmodes.py,27,8
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_analysis.m,25,8
/NSBLab/BrainEigenmodes/tree/main/data/template_surfaces_volumes,23,5
/NSBLab/BrainEigenmodes/tree/main,20,10
/NSBLab/BrainEigenmodes/blob/main/generate_paper_figures_main_Nature.m,16,5
/NSBLab/BrainEigenmodes/blob/main/volume_eigenmodes.py,16,5
/NSBLab/BrainEigenmodes/issues,12,2
