time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-03 00:00:00+00:00,2,2,5,4
2026-03-04 00:00:00+00:00,2,2,10,6
2026-03-05 00:00:00+00:00,0,0,5,3
2026-03-06 00:00:00+00:00,2,1,21,6
2026-03-07 00:00:00+00:00,0,0,9,4
2026-03-08 00:00:00+00:00,0,0,1,1
2026-03-09 00:00:00+00:00,2,1,25,5
2026-03-10 00:00:00+00:00,0,0,20,5
2026-03-11 00:00:00+00:00,2,2,41,10
2026-03-12 00:00:00+00:00,3,3,31,5
2026-03-13 00:00:00+00:00,2,2,23,7
2026-03-14 00:00:00+00:00,1,1,38,4
2026-03-15 00:00:00+00:00,0,0,2,1
2026-03-16 00:00:00+00:00,1,1,35,5
