time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-27 00:00:00+00:00,2,2,29,2
2025-12-28 00:00:00+00:00,0,0,2,2
2025-12-29 00:00:00+00:00,0,0,17,5
2025-12-30 00:00:00+00:00,0,0,12,5
2025-12-31 00:00:00+00:00,9,1,41,4
2026-01-01 00:00:00+00:00,0,0,21,4
2026-01-02 00:00:00+00:00,2,2,25,5
2026-01-03 00:00:00+00:00,0,0,3,3
2026-01-04 00:00:00+00:00,3,2,10,2
2026-01-05 00:00:00+00:00,0,0,65,5
2026-01-06 00:00:00+00:00,0,0,16,3
2026-01-07 00:00:00+00:00,0,0,4,4
2026-01-08 00:00:00+00:00,1,1,4,2
2026-01-09 00:00:00+00:00,1,1,7,4
