referrer,views_total,views_unique
nature.com,806,131
github.com,203,20
Google,46,14
colab.research.google.com,38,18
osf.io,16,6
flowus.cn,7,1
editor.csdn.net,2,1
cn.bing.com,1,1
yandex.ru,1,1
link.csdn.net,1,1
