time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-09 00:00:00+00:00,,,16,2
2025-02-10 00:00:00+00:00,5.0,1.0,15,7
2025-02-11 00:00:00+00:00,,,2,1
2025-02-12 00:00:00+00:00,,,18,7
2025-02-13 00:00:00+00:00,,,19,5
2025-02-14 00:00:00+00:00,1.0,1.0,27,4
2025-02-15 00:00:00+00:00,1.0,1.0,18,3
2025-02-16 00:00:00+00:00,,,6,5
2025-02-17 00:00:00+00:00,2.0,2.0,5,2
2025-02-18 00:00:00+00:00,4.0,3.0,14,2
2025-02-19 00:00:00+00:00,,,29,4
2025-02-20 00:00:00+00:00,,,12,5
2025-02-21 00:00:00+00:00,,,5,4
2025-02-22 00:00:00+00:00,,,2,2
