time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-03 00:00:00+00:00,1.0,1.0,7,3
2024-11-04 00:00:00+00:00,1.0,1.0,33,7
2024-11-05 00:00:00+00:00,,,22,7
2024-11-06 00:00:00+00:00,2.0,2.0,16,2
2024-11-07 00:00:00+00:00,,,3,3
2024-11-08 00:00:00+00:00,,,11,4
2024-11-09 00:00:00+00:00,,,13,3
2024-11-10 00:00:00+00:00,,,3,2
2024-11-11 00:00:00+00:00,,,4,2
2024-11-12 00:00:00+00:00,,,14,7
2024-11-13 00:00:00+00:00,,,33,8
2024-11-14 00:00:00+00:00,,,28,5
2024-11-15 00:00:00+00:00,,,34,6
