url_path,views_total,views_unique
/NSBLab/BrainEigenmodes,53,34
/NSBLab/BrainEigenmodes/tree/main,9,6
/NSBLab/BrainEigenmodes/tree/main/functions_matlab,7,6
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_calculation.sh,5,4
/NSBLab/BrainEigenmodes/tree/main/data,4,3
/NSBLab/BrainEigenmodes/blob/main/surface_eigenmodes.py,4,2
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_analysis.m,3,2
/NSBLab/BrainEigenmodes/blob/main/generate_paper_figures_main_Nature.m,3,2
/NSBLab/BrainEigenmodes/tree/main/data/template_surfaces_volumes,3,2
/NSBLab/BrainEigenmodes/blob/main/functions_matlab/model_BOLD_balloon.m,2,2
