time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-10 00:00:00+00:00,3.0,2.0,87,15
2023-10-11 00:00:00+00:00,1.0,1.0,96,12
2023-10-12 00:00:00+00:00,,,57,9
2023-10-13 00:00:00+00:00,,,20,7
2023-10-14 00:00:00+00:00,,,68,4
2023-10-15 00:00:00+00:00,,,7,3
2023-10-16 00:00:00+00:00,1.0,1.0,17,9
2023-10-17 00:00:00+00:00,,,29,11
2023-10-18 00:00:00+00:00,1.0,1.0,58,5
2023-10-19 00:00:00+00:00,1.0,1.0,51,9
2023-10-20 00:00:00+00:00,,,53,7
2023-10-21 00:00:00+00:00,,,1,1
2023-10-22 00:00:00+00:00,,,6,3
2023-10-23 00:00:00+00:00,,,17,9
