time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-29 00:00:00+00:00,3,3,35.0,10.0
2025-03-30 00:00:00+00:00,1,1,16.0,3.0
2025-03-31 00:00:00+00:00,2,2,5.0,4.0
2025-04-01 00:00:00+00:00,1,1,11.0,7.0
2025-04-02 00:00:00+00:00,2,1,13.0,6.0
2025-04-03 00:00:00+00:00,4,4,9.0,5.0
2025-04-04 00:00:00+00:00,1,1,8.0,2.0
2025-04-05 00:00:00+00:00,2,2,8.0,3.0
2025-04-06 00:00:00+00:00,1,1,,
2025-04-07 00:00:00+00:00,1,1,2.0,1.0
2025-04-08 00:00:00+00:00,1,1,68.0,4.0
2025-04-09 00:00:00+00:00,1,1,4.0,3.0
2025-04-10 00:00:00+00:00,1,1,3.0,2.0
2025-04-11 00:00:00+00:00,2,2,3.0,3.0
