time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-04 00:00:00+00:00,,,33,7
2025-03-05 00:00:00+00:00,,,6,2
2025-03-06 00:00:00+00:00,1.0,1.0,23,12
2025-03-07 00:00:00+00:00,,,7,5
2025-03-08 00:00:00+00:00,1.0,1.0,1,1
2025-03-10 00:00:00+00:00,1.0,1.0,13,4
2025-03-11 00:00:00+00:00,1.0,1.0,48,11
2025-03-12 00:00:00+00:00,,,18,4
2025-03-13 00:00:00+00:00,1.0,1.0,53,11
2025-03-14 00:00:00+00:00,,,5,3
2025-03-15 00:00:00+00:00,,,7,3
2025-03-16 00:00:00+00:00,,,3,1
2025-03-17 00:00:00+00:00,,,17,4
