time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-12 00:00:00+00:00,1,1,0,0
2026-05-13 00:00:00+00:00,2,2,4,4
2026-05-14 00:00:00+00:00,0,0,2,1
2026-05-15 00:00:00+00:00,1,1,5,5
2026-05-16 00:00:00+00:00,0,0,2,1
2026-05-17 00:00:00+00:00,1,1,16,4
2026-05-18 00:00:00+00:00,2,2,3,2
2026-05-19 00:00:00+00:00,2,2,2,1
2026-05-20 00:00:00+00:00,1,1,12,4
2026-05-21 00:00:00+00:00,1,1,3,3
2026-05-22 00:00:00+00:00,0,0,10,4
2026-05-23 00:00:00+00:00,0,0,6,2
2026-05-24 00:00:00+00:00,2,2,6,2
2026-05-25 00:00:00+00:00,1,1,4,4
