time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-20 00:00:00+00:00,,,2,2
2023-08-21 00:00:00+00:00,1.0,1.0,60,9
2023-08-22 00:00:00+00:00,,,114,15
2023-08-23 00:00:00+00:00,,,56,12
2023-08-24 00:00:00+00:00,,,73,6
2023-08-25 00:00:00+00:00,,,32,7
2023-08-26 00:00:00+00:00,,,23,3
2023-08-27 00:00:00+00:00,,,72,4
2023-08-28 00:00:00+00:00,,,79,14
2023-08-29 00:00:00+00:00,,,31,12
2023-08-30 00:00:00+00:00,2.0,2.0,29,8
2023-08-31 00:00:00+00:00,2.0,2.0,13,8
2023-09-01 00:00:00+00:00,1.0,1.0,37,7
2023-09-02 00:00:00+00:00,4.0,2.0,7,2
