referrer,views_total,views_unique
nature.com,139,19
colab.research.google.com,63,1
Google,28,7
github.com,20,5
link.csdn.net,20,1
www-nature-com-443.webvpn.ccmu.edu.cn,3,2
osf.io,1,1
