time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-29 00:00:00+00:00,,,41,3
2025-06-30 00:00:00+00:00,1.0,1.0,35,4
2025-07-01 00:00:00+00:00,,,15,8
2025-07-02 00:00:00+00:00,,,44,13
2025-07-03 00:00:00+00:00,1.0,1.0,27,7
2025-07-04 00:00:00+00:00,2.0,2.0,25,9
2025-07-05 00:00:00+00:00,,,7,2
2025-07-06 00:00:00+00:00,,,22,3
2025-07-07 00:00:00+00:00,,,6,4
2025-07-08 00:00:00+00:00,,,19,8
2025-07-09 00:00:00+00:00,,,27,6
2025-07-10 00:00:00+00:00,,,20,11
2025-07-11 00:00:00+00:00,1.0,1.0,28,5
