time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-22 00:00:00+00:00,2.0,1.0,127,14
2023-06-23 00:00:00+00:00,,,145,22
2023-06-24 00:00:00+00:00,1.0,1.0,39,9
2023-06-25 00:00:00+00:00,,,30,12
2023-06-26 00:00:00+00:00,3.0,2.0,160,23
2023-06-27 00:00:00+00:00,1.0,1.0,170,22
2023-06-28 00:00:00+00:00,1.0,1.0,186,19
2023-06-29 00:00:00+00:00,3.0,3.0,138,19
2023-06-30 00:00:00+00:00,,,43,15
2023-07-01 00:00:00+00:00,,,2,2
2023-07-02 00:00:00+00:00,1.0,1.0,33,10
2023-07-03 00:00:00+00:00,,,103,17
2023-07-04 00:00:00+00:00,3.0,3.0,104,20
2023-07-05 00:00:00+00:00,,,76,11
