time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-21 00:00:00+00:00,,,23,2
2024-11-22 00:00:00+00:00,,,41,7
2024-11-23 00:00:00+00:00,,,4,2
2024-11-24 00:00:00+00:00,,,14,2
2024-11-25 00:00:00+00:00,1.0,1.0,34,7
2024-11-26 00:00:00+00:00,,,21,3
2024-11-27 00:00:00+00:00,,,26,6
2024-11-28 00:00:00+00:00,,,44,7
2024-11-29 00:00:00+00:00,,,9,4
2024-11-30 00:00:00+00:00,,,2,1
2024-12-01 00:00:00+00:00,,,13,6
2024-12-02 00:00:00+00:00,1.0,1.0,27,6
2024-12-03 00:00:00+00:00,,,69,9
2024-12-04 00:00:00+00:00,,,5,2
