url_path,views_total,views_unique
/NSBLab/BrainEigenmodes,155,98
/NSBLab/BrainEigenmodes/tree/main/functions_matlab,91,22
/NSBLab/BrainEigenmodes/tree/main/data,77,16
/NSBLab/BrainEigenmodes/blob/main/surface_eigenmodes.py,42,14
/NSBLab/BrainEigenmodes/tree/main,39,12
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_calculation.sh,33,9
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_analysis.m,31,11
/NSBLab/BrainEigenmodes/blob/main/functions_matlab/calc_eigendecomposition.m,31,6
/NSBLab/BrainEigenmodes/blob/main/generate_paper_figures_main_Nature.m,28,6
/NSBLab/BrainEigenmodes/blob/main/demo_wave_model_simulation.m,26,9
